intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes
21000,9.681997110154387e-06,0.07352941176470588,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_024706215.1 Rhodobacter phage RcWhiteOak,abaef4bdc0b109d53b4422d535975e00,0.3088235294117647,5000,239,2158087000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10887,2168974
5000,2.3052374071796157e-06,0.10416666666666667,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_014333405.1 Sphingomonas phage vB_StuS_MMDA13,305661f52c084f01c1cf5396ce0b6416,0.10416666666666667,5000,240,2158082000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10892,2168974
6000,2.7662848886155388e-06,0.08620689655172414,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_024023305.1 Janthinobacterium phage vB_JliS-Donnerlittchen,9e3ac14bc76eef0a4d8835841fe57c72,0.10344827586206896,5000,241,2158077000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10897,2168974
15000,6.9157122215388475e-06,0.09433962264150944,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_020492155.1 Pseudomonas phage vB_PaeS_PAJD-1,7b5a50607acf627c73795cafed98176e,0.2830188679245283,5000,242,2158072000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10902,2168974
10000,4.610474814359231e-06,0.0847457627118644,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_031470525.1 Escherichia phage Ecp_YSF,acd6d98d578597c210615fec846e1356,0.1694915254237288,5000,243,2158067000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10907,2168974
27000,1.2448281998769925e-05,0.07692307692307693,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_037063105.1 Klebsiella phage vB_KpS_KW1.1,9bc482e7a2f366aa3227fd66b9569565,0.4153846153846154,5000,244,2158062000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10912,2168974
7000,3.2273323700514622e-06,0.11627906976744186,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_024384235.1 Enterobacter phage ENC13,b5272f7931b6fb29c3df7c159fe695e9,0.16279069767441862,5000,245,2158057000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10917,2168974
5000,2.3052374071796157e-06,0.08620689655172414,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_025085635.1 Klebsiella phage VLCpiS13d,5520dfd956114de7a0c1a919cd83ed0e,0.08620689655172414,5000,246,2158052000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10922,2168974
5000,2.3052374071796157e-06,0.09615384615384616,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_024750245.1 Pseudomonas phage vB_Pae_HB2107-3I,d7fc6c5a0c8c38f47c120b52e905b487,0.09615384615384616,5000,247,2158047000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10927,2168974
8000,3.6883798514873853e-06,0.08928571428571429,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_964034025.1 Dhillonvirus LF50P3,7b2559847ae2d14491aac91153522b7d,0.14285714285714285,5000,248,2158042000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10932,2168974
5000,2.3052374071796157e-06,0.09433962264150944,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_022876455.1 Caudoviricetes sp.,b6358f567f87c7bb590c48dfdd135b85,0.09433962264150944,5000,249,2158037000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10937,2168974
5000,2.3052374071796157e-06,0.7149353716507586,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_000897515.1 Papaya lethal yellowing virus,b5f2190f54b2962ac399df4421bc138f,0.7149353716507586,5000,250,2158032000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10942,2168974
5000,2.3052374071796157e-06,0.8353978705673745,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018574855.1 ssRNA phage SRR7976301_4,9cf2df8fe05690119b418fd5d5639bf9,0.8353978705673745,5000,251,2158027000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10947,2168974
5000,2.3052374071796157e-06,0.8353978705673745,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018566425.1 ssRNA phage SRR6050698_2,71a2fc6cfa1330b6444245581358a0df,0.8353978705673745,5000,252,2158022000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10952,2168974
5000,2.3052374071796157e-06,0.8353978705673745,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018574935.1 ssRNA phage SRR7976310_10,d578f6b5e4ef3b223d1c5def69462d7d,0.8353978705673745,5000,253,2158017000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10957,2168974
14000,6.4546647401029245e-06,0.1111111111111111,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_025860385.1 Klebsiella phage KP13MC5-2,9914b0c0fbb50ec552c8ff2c539d9ef2,0.3111111111111111,5000,254,2158012000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10962,2168974
8000,3.6883798514873853e-06,0.09615384615384616,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_004782705.1 Streptococcus phage Javan210,2e2d39d3fd81fdc4b492f21c892ad039,0.15384615384615385,5000,255,2158007000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,10967,2168974
5000,2.3052374071796157e-06,0.10869565217391304,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_027573725.1 Parabacteroides phage PM682P4,17628ed29b8c30b85a1bd61448cef25a,0.10869565217391304,5000,256,2158002000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10972,2168974
5000,2.3052374071796157e-06,0.5000225876933503,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_001957975.1 Wenzhou picorna-like virus 47,dd895db75b5ce31cb74aa748c8192a2d,0.5000225876933503,5000,257,2157997000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10977,2168974
5000,2.3052374071796157e-06,0.62520889640066,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_000903235.1 Caulobacter phage phiCb5,dc340b2a9f35cffa44b88e5a2d01359b,0.62520889640066,5000,258,2157992000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10982,2168974
5000,2.3052374071796157e-06,0.8353978705673745,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018560275.1 ssRNA phage SRR6960507_9,e4162c20d4f0b633dce53b1f5c27df54,0.8353978705673745,5000,259,2157987000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10987,2168974
5000,2.3052374071796157e-06,0.8353978705673745,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_018566605.1 ssRNA phage SRR6960509_16,bc325c1ab5335ecc19dbe1af2c33f8ea,0.8353978705673745,5000,260,2157982000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10992,2168974
5000,2.3052374071796157e-06,0.7149353716507586,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018573425.1 ssRNA phage SRR5467137_1,3f0a27641ca793716a493f06ce5ffd4f,0.7149353716507586,5000,261,2157977000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,10997,2168974
5000,2.3052374071796157e-06,1.0,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_004114775.1 Persea americana chrysovirus,550359754fcb46a44205823c92f3026e,1.0,5000,262,2157972000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11002,2168974
5000,2.3052374071796157e-06,0.5556238169078145,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_004131245.2 Opuntia virus 2,c67988826f7db94446470b70ab396ffc,0.5556238169078145,5000,263,2157967000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11007,2168974
5000,2.3052374071796157e-06,0.1282051282051282,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_013201355.1 Lactobacillus phage JNU_P9,25589e5a52847b0c285de8e0f14eaedf,0.1282051282051282,5000,264,2157962000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11012,2168974
21000,9.681997110154387e-06,0.01773049645390071,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_030864485.1 Klebsiella phage KP12,ac54e157f65c021a93dec5ed9bbcdabc,0.07446808510638298,5000,265,2157957000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6890598318482521,0.9196274826765849,0.8043436572624185,0.9196274826765849,False,,11017,2168974
6000,2.7662848886155388e-06,0.049019607843137254,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_029239665.1 Xanthomonas phage vB_XooS_NR08,b6eccc803025cd7c77b8b0fbdc888a5d,0.058823529411764705,5000,266,2157952000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6617688973032403,0.9126580720898412,0.7872134846965407,0.9126580720898412,True,,11022,2168974
5000,2.3052374071796157e-06,0.10204081632653061,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_902989305.1 uncultured Caudovirales phage,cc3de4c880613898d79c5c78ea4d5635,0.10204081632653061,5000,267,2157947000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11027,2168974
13000,5.993617258667001e-06,0.033112582781456956,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948261845.1 Siphoviridae environmental samples,cebc7e7066e412bbab553341797e1af8,0.08609271523178808,5000,268,2157942000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6784820384985131,0.9239406557166712,0.8012113471075921,0.9239406557166712,False,,11032,2168974
23000,1.0604092073026233e-05,0.05154639175257732,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948243035.1 Siphoviridae environmental samples,85a89183219a18cec97a35a5ce9846d3,0.23711340206185566,5000,269,2157937000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6910848984642959,0.9546348695311008,0.8228598839976984,0.9546348695311008,False,,11037,2168974
9000,4.149427332923308e-06,0.044642857142857144,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948277275.1 Siphoviridae environmental samples,d3db411235064f860aeb719308ae7556,0.08035714285714286,5000,270,2157932000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6704813698488346,0.9218881005052327,0.7961847351770337,0.9218881005052327,False,,11042,2168974
22000,1.0143044591590309e-05,0.049019607843137254,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948253665.1 Siphoviridae environmental samples,28fbc073b34e6a412dd69b3351f7bc99,0.21568627450980393,5000,271,2157927000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6900946427463335,0.9517226463421953,0.8209086445442644,0.9517226463421953,False,,11047,2168974
5000,2.3052374071796157e-06,0.0641025641025641,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948269415.1 uncultured Caudovirales phage,b1b28859d63344f633da908911997256,0.0641025641025641,5000,272,2157922000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11052,2168974
5000,2.3052374071796157e-06,0.06172839506172839,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948205375.1 Siphoviridae environmental samples,edc89a031cc87b5ecae58109b997fafe,0.06172839506172839,5000,273,2157917000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11057,2168974
27000,1.2448281998769925e-05,0.05952380952380952,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948248025.1 Siphoviridae environmental samples,a8ae5442cc47d57c23a8d3f222270611,0.32142857142857145,5000,274,2157912000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,11062,2168974
10000,4.610474814359231e-06,0.05952380952380952,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948212265.1 uncultured podovirus,2e19a1ef1696285c84dfdedea548f996,0.11904761904761904,5000,275,2157907000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,11067,2168974
5000,2.3052374071796157e-06,0.07936507936507936,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948276275.1 Siphoviridae environmental samples,490ee3f978671f7df06467f1afe4250f,0.07936507936507936,5000,276,2157902000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11072,2168974
7000,3.2273323700514622e-06,0.13157894736842105,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948246925.1 Siphoviridae environmental samples,cf24021755d854a461788713a13c7a97,0.18421052631578946,5000,277,2157897000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,11077,2168974
5000,2.3052374071796157e-06,0.08928571428571429,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948262855.1 Siphoviridae environmental samples,a8d61fa9da9e15a9a325b41a444ed7ac,0.08928571428571429,5000,278,2157892000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11082,2168974
9000,4.149427332923308e-06,0.16129032258065062,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_948283725.1 Myoviridae environmental samples,2af70f6c76b3f22622b79c004a41bda3,0.2903225806451711,5000,279,2157887000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,11087,2168974
24000,1.1065139554462155e-05,0.041666666666666664,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_001041075.1 Lactococcus phage WRP3,b78aeb398f890d559d0ddd22b6bbc83c,0.2,5000,280,2157882000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6920343341415386,0.9494073302041575,0.8207208321728481,0.9494073302041575,False,,11092,2168974
5000,2.3052374071796157e-06,0.04672897196261682,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_001551085.1 Lactobacillus phage LfeInf,8844814f6cb003f14ca8fa73235753b5,0.04672897196261682,5000,281,2157877000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6578882320014173,0.9059066061240905,0.7818974190627539,0.9059066061240905,True,,11097,2168974
5000,2.3052374071796157e-06,0.07692307692307693,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_003719015.1 Klebsiella phage Pylas,89339836ccda97858cc806f54bea504b,0.07692307692307693,5000,282,2157872000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11102,2168974
5000,2.3052374071796157e-06,0.08064516129032258,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002629165.1 Klebsiella phage SopranoGao,e4dfd06174f83dd917ee702d7900ca0e,0.08064516129032258,5000,283,2157867000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11107,2168974
5000,2.3052374071796157e-06,0.1111111111111111,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_002607285.1 Dickeya phage BF25/12,7308acb4fdbbcf7f7840c6ba5aa7e04a,0.1111111111111111,5000,284,2157862000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11112,2168974
5000,2.3052374071796157e-06,0.11627906976744186,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_003867495.1 Pectobacterium phage Phoria,37763de62ad5fe2a2ff54c007701089d,0.11627906976744186,5000,285,2157857000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11117,2168974
5000,2.3052374071796157e-06,0.11904761904761904,2.3052374071796157e-06,2.3052374071796157e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_018987155.1 Microbacterium phage vB_MoxS-R1,824cbdf837bf27d65e88eb92f138148d,0.11904761904761904,5000,286,2157852000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11122,2168974
4000,1.8441899257436926e-06,0.11428571428571435,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_009858895.3 Severe acute respiratory syndrome coronavirus 2,86cc1361dfca5209c1cfd692ee1893df,0.11428571428571435,4000,287,2157848000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11126,2168974
13000,5.993617258667001e-06,0.017167381974248927,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_021497835.1 Aeromonas phage pAEv1810,6df07be1a9cdd24f12721505ea57f12c,0.055793991416309016,4000,288,2157844000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6784820384985131,0.9111027059718381,0.7947923722351755,0.9111027059718381,False,,11130,2168974
4000,1.8441899257436926e-06,0.2666667476307222,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_002820465.1 Phaseolus vulgaris alphaendornavirus 2,0b5db064b2aca254de14a10a8238b9ed,0.2666667476307222,4000,289,2157840000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11134,2168974
4000,1.8441899257436926e-06,0.36364240374855816,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCF_004787095.1 Marine RNA virus SF-3,9b8c50a2354f3aca686a846f5b1a4066,0.36364240374855816,4000,290,2157836000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,True,,11138,2168974
30000,1.3831424443077695e-05,0.034782608695652174,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_029981915.1 Bacteriophage sp.,453a164664c7a9544472049341b5814e,0.2608695652173913,4000,291,2157832000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6970336927574972,0.9575797398753749,0.827306716316436,0.9575797398753749,False,,11142,2168974
5000,2.3052374071796157e-06,0.041237113402061855,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_029970525.1 Bacteriophage sp.,30535d42a395ceb0601e5ba4c698a609,0.05154639175257732,4000,292,2157828000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,0.6578882320014173,0.9087784263819603,0.7833333291916889,0.9087784263819603,True,,11146,2168974
19000,8.75990214728254e-06,0.0625,1.8441899257436926e-06,1.8441899257436926e-06,,,,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/databases/sourmash_db/ncbi-viruses-2025.01.k31.zip,GCA_029969675.1 Bacteriophage sp.,e2552abbcf5bd4d46095328ba5452752,0.296875,4000,293,2157824000,contigs.fasta,SRR35987572_megahit_contigs,bfd60fd4,2168974000,31,DNA,1000,2168974,False,,,,,False,,11150,2168974
